Ticker,Close,Signal,Score,Target,StopLoss,RSI,RSI_Weekly,RSI_Monthly,ADX,Vol_Ratio,Return_1D_pct,Pct_vs_MA50,Pct_vs_MA200,PE_Ratio,MACD,MACD_Signal_Line,MACD_Hist,ATR,StochRSI_K,Williams_R,Supertrend_Dir,BB_PctB,Pct_from_52W_High,Pct_from_52W_Low,Pivot,R1,R2,S1,S2,Trend_Phase,Buy_Rules,Sell_Rules,Rules_Fired,ROE_pct,Debt_Equity,Div_Yield,Sector
MEDANTA,1409.7,WEAK BUY,76,1478.98,1368.13,52.1,67.3,48.1,20.2,0.46,0.11,3.72,17.25,68.1,17.0508,24.1834,-7.1326,38.49,7.9,-72.8,1,32.9,-5.4,47.5,1408.47,1415.93,1422.17,1402.23,1394.77,Markup,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",None,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",,29.87,4.0,Healthcare
POLYMED,1719.4,WEAK BUY,76,1831.64,1652.05,48.8,60.7,43.7,24.0,0.5,-2.84,1.96,7.7,55.5,27.3405,34.2846,-6.9442,62.36,11.5,-74.0,1,41.2,-19.7,45.5,1737.73,1765.47,1811.53,1691.67,1663.93,Accumulation,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",None,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",,11.23,20.0,Healthcare
PIDILITIND,1649.0,WEAK BUY,76,1701.68,1617.39,52.4,73.7,69.1,21.0,0.66,-0.66,2.65,11.79,63.3,21.0444,26.8551,-5.8107,29.26,4.6,-55.5,1,43.3,-3.4,31.9,1652.5,1660.9,1672.8,1640.6,1632.2,Markup,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",None,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",,3.78,70.0,Chemicals
SAREGAMA,506.55,WEAK BUY,76,544.58,483.73,47.7,73.6,77.4,22.7,0.33,-2.62,1.54,27.57,43.9,5.0296,9.2734,-4.2438,21.13,6.8,-84.1,1,12.3,-11.8,65.0,510.88,517.67,528.78,499.77,492.98,Consolidation,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",None,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",,4.28,173.0,Media Entertainment & Publication
DCMSHRIRAM,1082.1,WEAK BUY,76,1137.51,1048.85,67.0,43.1,36.0,28.5,0.86,0.22,5.14,-3.07,11.8,7.0918,-0.7694,7.8612,30.79,100.0,-13.6,-1,105.8,-22.7,14.9,1085.57,1096.43,1110.77,1071.23,1060.37,Consolidation,"Value+Momentum, OBV Confirm, Rel Strong",None,"Value+Momentum, OBV Confirm, Rel Strong",,37.8,139.0,Diversified
GRAVITA,1821.7,WEAK BUY,76,1917.33,1764.32,59.5,55.7,56.4,15.4,1.29,1.61,4.63,8.96,33.9,23.8329,16.3339,7.4991,53.13,77.6,-9.8,1,75.8,-4.8,43.8,1817.73,1846.37,1871.03,1793.07,1764.43,Markup,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",None,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm",,29.93,64.0,Metals & Mining
WELSPUNLIV,189.22,WEAK BUY,76,202.98,180.97,72.2,63.3,36.3,27.6,0.5,0.28,15.05,35.89,62.7,5.6658,2.6479,3.0179,7.64,100.0,-5.9,1,107.5,-1.2,76.8,188.42,191.15,193.09,186.48,183.75,Markup,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, EMA Ribbon Bull, OBV Confirm, Rel Strong",,46.5,6.0,Textiles
HCLTECH,1302.5,WEAK BUY,75,1358.13,1269.12,50.4,58.1,49.8,23.3,0.61,-1.21,6.41,-4.6,20.3,24.1906,37.3161,-13.1255,30.91,11.7,-88.5,1,11.4,-24.7,27.7,1308.9,1315.3,1328.1,1296.1,1289.7,Consolidation,"Value+Momentum, Supertrend Bull",None,"Value+Momentum, Supertrend Bull",24.1,7.06,453.0,Information Technology
WIPRO,180.79,WEAK BUY,75,186.71,177.24,48.8,42.3,37.8,19.0,0.37,-0.12,1.58,-13.07,14.3,0.4858,1.2138,-0.728,3.29,23.0,-75.9,1,27.2,-31.3,8.2,180.85,181.7,182.61,179.94,179.09,Consolidation,"Value+Momentum, Supertrend Bull",None,"Value+Momentum, Supertrend Bull",16.1,27.4,442.0,Information Technology
ECLERX,1815.7,WEAK BUY,75,1958.44,1730.05,51.4,57.1,55.9,20.7,0.33,0.66,7.96,-0.38,23.5,26.5599,44.2858,-17.7259,79.3,18.7,-60.5,1,33.7,-27.3,37.6,1810.87,1836.53,1857.37,1790.03,1764.37,Consolidation,"Value+Momentum, Supertrend Bull",None,"Value+Momentum, Supertrend Bull",,15.01,5.0,Services
INDHOTEL,730.0,WEAK BUY,75,752.68,716.39,51.6,55.8,62.9,16.7,0.48,-0.79,0.38,6.46,47.7,0.04,1.1925,-1.1525,12.6,44.5,-56.7,1,43.8,-9.7,29.8,729.93,735.57,741.13,724.37,718.73,Markup,"Value+Momentum, Supertrend Bull",None,"Value+Momentum, Supertrend Bull",,18.99,45.0,Consumer Services
LT,4093.0,WEAK BUY,75,4194.26,4032.25,60.4,54.2,51.9,19.4,0.79,0.29,1.97,3.48,33.7,36.3481,28.7764,7.5717,56.25,43.0,-6.3,1,74.0,-6.9,25.7,4084.8,4108.2,4123.4,4069.6,4046.2,Markup,"Supertrend Bull, EMA Ribbon Bull, Rel Strong",None,"Supertrend Bull, EMA Ribbon Bull, Rel Strong",,97.64,93.0,Construction
CUB,217.3,WEAK BUY,75,230.81,209.2,52.4,54.1,58.3,23.4,0.17,-0.93,1.98,7.36,15.5,1.1993,0.6253,0.574,7.5,83.3,-34.1,-1,58.0,-10.6,51.1,218.25,219.99,222.69,215.55,213.81,Markup,"Value+Momentum, EMA Ribbon Bull",None,"Value+Momentum, EMA Ribbon Bull",,,91.0,Financial Services
TCS,2302.0,WEAK BUY,75,2409.87,2237.28,48.3,48.1,25.7,17.8,0.58,0.17,3.21,-10.88,16.7,14.3217,36.2442,-21.9225,59.93,7.3,-79.6,1,20.8,-30.0,17.1,2290.83,2318.37,2334.73,2274.47,2246.93,Consolidation,"Value+Momentum, Supertrend Bull",None,"Value+Momentum, Supertrend Bull",47.7,10.21,283.0,Information Technology
MANAPPURAM,357.5,WEAK BUY,75,376.8,345.92,55.9,60.4,63.6,14.4,1.32,2.36,5.11,18.44,21.3,2.0875,4.3588,-2.2714,10.72,31.3,-40.7,-1,49.6,-6.0,46.5,355.78,360.22,362.93,353.07,348.63,Markup,"EMA Ribbon Bull, EMA Cross, StochRSI Reversal",None,"EMA Ribbon Bull, EMA Cross, StochRSI Reversal",,360.19,115.0,Financial Services
DEVYANI,144.4,WEAK BUY,74,153.82,138.75,68.8,65.5,53.8,52.9,0.35,-2.29,20.11,17.46,,8.1415,6.9361,1.2054,5.23,68.5,-14.0,1,77.1,-24.4,57.7,145.63,147.77,151.13,142.27,140.13,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,203.33,0.0,Consumer Services
JSWINFRA,335.7,WEAK BUY,74,352.98,325.33,54.0,65.0,62.8,19.4,0.49,1.77,2.57,18.85,47.3,2.6129,3.5713,-0.9584,9.6,26.3,-59.2,-1,63.2,-5.6,44.3,334.8,338.6,341.5,331.9,328.1,Markup,"EMA Ribbon Bull, StochRSI Reversal, OBV Confirm",None,"EMA Ribbon Bull, StochRSI Reversal, OBV Confirm",,59.0,27.0,Services
CRISIL,4514.5,WEAK BUY,74,4707.05,4398.97,57.7,56.9,53.2,29.5,0.48,0.8,5.88,5.35,37.3,65.4436,80.6285,-15.1849,106.97,20.8,-43.8,1,62.7,-15.6,23.0,4506.13,4542.67,4570.83,4477.97,4441.43,Accumulation,"Supertrend Bull, StochRSI Reversal, OBV Confirm",None,"Supertrend Bull, StochRSI Reversal, OBV Confirm",29.1,10.23,89.0,Financial Services
MARICO,849.25,WEAK BUY,74,877.73,832.16,47.5,67.9,78.7,22.0,0.48,-1.06,0.47,8.42,58.4,0.8937,3.6412,-2.7475,15.82,29.0,-75.7,1,22.4,-4.5,23.6,851.85,859.55,869.85,841.55,833.85,Consolidation,"Supertrend Bull, StochRSI Reversal, OBV Confirm",None,"Supertrend Bull, StochRSI Reversal, OBV Confirm",,12.39,47.0,Fast Moving Consumer Goods
BATAINDIA,701.05,WEAK BUY,74,739.15,678.19,53.5,52.1,24.6,32.2,0.42,-1.43,3.44,-7.35,61.5,13.2202,12.378,0.8422,21.17,39.4,-60.4,1,56.6,-42.7,21.4,705.2,711.4,721.75,694.85,688.65,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,86.9,471.0,Consumer Durables
AEGISVOPAK,276.3,WEAK BUY,74,298.92,262.73,50.3,57.5,55.3,20.6,0.75,3.64,2.46,19.5,101.6,-0.6191,2.2357,-2.8549,12.57,15.5,-69.4,1,35.8,-11.3,75.0,273.63,280.52,284.73,269.42,262.53,Consolidation,"Supertrend Bull, StochRSI Reversal, OBV Confirm",None,"Supertrend Bull, StochRSI Reversal, OBV Confirm",,84.44,8.0,Oil Gas & Consumable Fuels
JUBLFOOD,506.75,WEAK BUY,74,533.53,490.68,66.7,59.5,44.8,44.5,0.24,-0.11,13.71,3.18,89.2,19.0251,17.2653,1.7598,14.88,39.1,-24.0,1,76.7,-23.9,24.3,506.47,512.43,518.12,500.78,494.82,Accumulation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,2.65,24.0,Consumer Services
JBMA,673.95,WEAK BUY,74,706.96,654.14,59.2,46.5,37.4,19.4,15.09,8.12,0.29,9.09,70.6,-9.8816,-11.2623,1.3806,18.34,41.5,-15.6,1,82.3,-14.7,41.3,667.77,691.18,708.42,650.53,627.12,Consolidation,"Supertrend Bull, StochRSI Reversal, OBV Confirm",None,"Supertrend Bull, StochRSI Reversal, OBV Confirm",,190.28,14.0,Automobile and Auto Components
OFSS,11724.0,WEAK BUY,73,12325.94,11362.84,55.7,69.2,69.3,10.3,0.48,-0.86,5.43,35.37,29.9,183.0438,207.1773,-24.1335,334.41,41.0,-37.5,-1,62.6,-2.1,93.4,11748.0,11846.0,11968.0,11626.0,11528.0,Markup,"EMA Ribbon Bull, OBV Confirm, Rel Strong, Low Debt Quality",None,"EMA Ribbon Bull, OBV Confirm, Rel Strong, Low Debt Quality",49.9,0.57,562.0,Information Technology
GABRIEL,1420.6,WEAK BUY,73,1519.25,1361.41,49.9,71.1,68.3,33.4,0.61,-1.13,5.61,31.04,80.3,26.7321,43.4886,-16.7565,54.81,0.0,-92.4,1,27.6,-11.0,78.9,1420.57,1435.03,1449.47,1406.13,1391.67,Consolidation,"Supertrend Bull, EMA Ribbon Bull",None,"Supertrend Bull, EMA Ribbon Bull",,10.64,35.0,Automobile and Auto Components
MRF,132665.0,WEAK BUY,72,136065.72,130624.57,50.0,50.0,53.9,11.7,0.67,-1.0,0.55,-3.9,23.3,353.1428,425.1268,-71.984,1889.29,71.8,-44.8,1,39.5,-18.8,8.9,133093.33,133766.67,134868.33,131991.67,131318.33,Consolidation,"Value+Momentum, Supertrend Bull",None,"Value+Momentum, Supertrend Bull",,15.29,35.0,Automobile and Auto Components
360ONE,1199.0,WEAK BUY,72,1255.59,1165.05,61.6,58.8,49.3,13.1,0.52,-0.33,5.92,8.66,39.1,18.6456,17.2151,1.4305,31.44,63.9,-28.8,1,87.2,-2.4,33.1,1201.03,1211.97,1224.93,1188.07,1177.13,Markup,"Supertrend Bull, EMA Ribbon Bull, Rel Strong",None,"Supertrend Bull, EMA Ribbon Bull, Rel Strong",,161.98,152.0,Financial Services
AFFLE,1718.7,WEAK BUY,71,1816.93,1659.76,61.4,60.6,44.9,19.9,0.15,-0.62,10.99,10.67,50.7,48.4625,46.1558,2.3067,54.57,62.2,-15.2,1,78.3,-21.4,37.4,1718.57,1732.13,1745.57,1705.13,1691.57,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,0.41,0.0,Information Technology
LTTS,3604.6,WEAK BUY,71,3791.91,3492.22,57.7,48.9,31.1,23.6,0.51,0.71,5.76,-1.81,29.5,42.6379,49.7948,-7.1569,104.06,43.6,-41.7,1,74.2,-22.9,21.1,3602.87,3631.43,3658.27,3576.03,3547.47,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,8.91,164.0,Information Technology
BDL,1359.0,WEAK BUY,71,1433.21,1314.47,56.7,54.4,39.3,17.6,1.23,3.19,3.2,0.24,98.3,19.3132,13.495,5.8182,41.23,48.4,-35.2,1,73.9,-17.5,25.1,1346.9,1376.8,1394.6,1329.1,1299.2,Accumulation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",10.2,0.01,37.0,Capital Goods
ASAHIINDIA,965.75,WEAK BUY,71,1013.01,937.39,65.5,58.2,72.5,19.7,0.92,1.49,8.09,5.83,56.1,18.3892,12.0976,6.2916,26.26,86.0,-8.7,1,93.9,-10.1,24.6,956.73,977.02,988.28,945.47,925.18,Accumulation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,55.87,21.0,Automobile and Auto Components
PERSISTENT,5667.5,WEAK BUY,71,5943.76,5501.74,64.7,57.8,57.1,20.1,0.59,-0.11,10.45,4.25,45.0,125.6903,131.0036,-5.3133,153.48,63.4,-16.4,1,94.9,-13.5,34.0,5663.83,5725.67,5783.83,5605.67,5543.83,Accumulation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,6.09,63.0,Information Technology
PREMIERENE,1053.0,WEAK BUY,71,1104.37,1022.18,54.5,52.2,43.1,19.3,2.8,1.25,0.56,12.54,27.2,-4.604,-6.2793,1.6753,28.54,65.7,-27.6,-1,83.3,-7.1,58.0,1057.03,1068.37,1083.73,1041.67,1030.33,Consolidation,"Value+Momentum, OBV Confirm",None,"Value+Momentum, OBV Confirm",,86.0,15.0,Capital Goods
CONCOR,515.05,WEAK BUY,71,537.2,501.76,54.1,57.3,32.9,22.9,0.21,-0.76,4.78,4.46,31.5,7.5271,8.9872,-1.4601,12.31,17.6,-63.0,1,42.0,-8.3,22.6,516.73,521.32,527.58,510.47,505.88,Accumulation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,7.39,124.0,Services
COCHINSHIP,1480.5,WEAK BUY,71,1544.19,1442.29,54.0,49.5,37.5,15.5,0.76,-0.57,2.08,-2.72,57.1,14.3953,12.9062,1.4891,35.38,32.9,-46.5,1,61.2,-24.9,24.7,1479.6,1497.5,1514.5,1462.6,1444.7,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",12.5,28.47,89.0,Capital Goods
GODREJPROP,2035.0,WEAK BUY,71,2139.49,1972.31,50.1,55.0,59.8,14.1,0.45,0.74,1.87,9.11,38.3,-0.0469,11.3649,-11.4119,58.05,31.4,-62.6,1,35.7,-13.1,42.6,2029.33,2045.47,2055.93,2018.87,2002.73,Consolidation,"Supertrend Bull, StochRSI Reversal, OBV Confirm",None,"Supertrend Bull, StochRSI Reversal, OBV Confirm",,82.12,50.0,Realty
UNOMINDA,1265.0,WEAK BUY,71,1316.45,1234.13,63.7,58.5,43.5,22.0,0.55,0.36,8.09,8.06,60.6,29.9581,31.4158,-1.4577,28.59,23.0,-34.6,1,66.6,-8.3,27.5,1261.33,1270.67,1276.33,1255.67,1246.33,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,37.74,21.0,Automobile and Auto Components
TORNTPHARM,4896.5,WEAK BUY,70,5107.39,4769.96,48.7,61.4,73.5,20.5,0.44,-2.17,1.47,14.75,78.3,23.741,34.0882,-10.3473,117.16,56.9,-67.6,1,32.1,-6.7,41.9,4936.67,4990.83,5085.17,4842.33,4788.17,Consolidation,"Supertrend Bull, EMA Ribbon Bull",None,"Supertrend Bull, EMA Ribbon Bull",,85.45,76.0,Healthcare
TECHM,1584.0,WEAK BUY,70,1648.66,1545.2,48.6,63.0,51.4,22.2,0.46,-0.51,4.2,7.29,27.3,17.2136,30.8753,-13.6617,35.92,1.0,-92.2,1,9.9,-12.3,24.6,1587.5,1598.5,1613.0,1573.0,1562.0,Accumulation,"Supertrend Bull, EMA Ribbon Bull",None,"Supertrend Bull, EMA Ribbon Bull",,7.27,321.0,Information Technology
JYOTICNC,988.8,WEAK BUY,69,1056.25,948.33,76.5,55.2,36.7,33.3,1.09,4.11,23.51,20.63,69.9,41.6014,27.0806,14.5208,37.47,99.7,-1.3,1,108.9,-6.4,70.5,976.25,1004.55,1020.3,960.5,932.2,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,42.59,0.0,Capital Goods
APLAPOLLO,2139.0,WEAK BUY,69,2220.92,2089.85,77.0,62.1,64.3,38.4,0.33,-0.05,13.43,11.1,48.2,76.1549,61.403,14.7519,45.51,99.5,-9.0,1,86.0,-7.1,35.6,2142.5,2158.7,2178.4,2122.8,2106.6,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,9.4,40.0,Capital Goods
BLUEDART,5083.0,WEAK BUY,69,5306.4,4948.96,50.8,49.7,43.9,30.9,0.08,0.12,1.73,-3.93,42.0,26.7957,44.5441,-17.7484,124.11,2.8,-83.8,1,36.1,-27.8,9.8,5081.33,5101.67,5120.33,5062.67,5042.33,Consolidation,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,,49.0,Services
SAPPHIRE,242.34,WEAK BUY,69,259.74,231.9,75.1,63.4,46.9,46.1,0.37,0.41,23.85,19.53,,14.3065,12.172,2.1345,9.67,87.8,-11.8,1,81.6,-30.3,73.2,244.45,247.89,253.45,238.89,235.45,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,102.06,0.0,Consumer Services
JUBLINGREA,718.35,WEAK BUY,68,762.03,692.14,47.7,59.0,67.7,21.9,1.0,-0.28,2.3,7.18,36.9,2.0701,7.2861,-5.216,24.27,14.9,-75.8,1,18.8,-9.3,34.1,716.12,726.83,735.32,707.63,696.92,Accumulation,"Supertrend Bull, StochRSI Reversal",None,"Supertrend Bull, StochRSI Reversal",,25.33,69.0,Chemicals
POLICYBZR,1795.2,WEAK BUY,68,1880.88,1743.79,70.6,58.5,34.0,36.2,0.46,0.88,10.23,8.82,110.9,49.3942,34.9454,14.4488,47.6,99.0,-3.6,1,88.4,-9.1,31.6,1783.73,1810.47,1825.73,1768.47,1741.73,Consolidation,"Supertrend Bull, Rel Strong",None,"Supertrend Bull, Rel Strong",,4.92,0.0,Financial Services
BHARTIARTL,1946.0,WEAK BUY,68,2007.32,1909.21,52.8,59.8,70.0,26.9,0.45,0.22,2.18,1.2,40.2,11.2036,16.0137,-4.8101,34.06,14.0,-65.5,1,47.9,-9.4,13.2,1947.13,1953.77,1961.53,1939.37,1932.73,Accumulation,"Supertrend Bull, StochRSI Reversal",None,"Supertrend Bull, StochRSI Reversal",20.1,100.42,124.0,Telecommunication
TEGA,1743.2,WEAK BUY,68,1854.68,1676.31,62.7,50.5,55.1,14.9,0.55,-1.87,4.97,-0.39,445.8,34.3164,13.545,20.7714,61.93,87.4,-30.0,1,81.7,-18.0,18.3,1756.53,1776.37,1809.53,1723.37,1703.53,Consolidation,"Supertrend Bull, OBV Confirm, Rel Strong",None,"Supertrend Bull, OBV Confirm, Rel Strong",,11.69,12.0,Capital Goods
NESTLEIND,1477.1,WEAK BUY,68,1535.07,1442.32,49.2,63.9,73.7,17.6,1.15,1.31,1.58,10.45,74.5,3.3619,12.0071,-8.6451,32.21,9.0,-72.5,1,30.2,-4.9,30.3,1470.5,1492.0,1506.9,1455.6,1434.1,Consolidation,"Supertrend Bull, StochRSI Reversal",None,"Supertrend Bull, StochRSI Reversal",,8.62,82.0,Fast Moving Consumer Goods
ICICIPRULI,515.0,WEAK BUY,67,535.57,502.66,57.1,45.0,45.7,12.4,1.08,2.59,2.55,-9.66,44.2,0.5509,0.8585,-0.3076,11.43,41.9,-22.1,1,76.1,-26.9,12.1,512.22,523.38,531.77,503.83,492.67,Consolidation,"Supertrend Bull, EMA Cross",None,"Supertrend Bull, EMA Cross",12.6,19.04,33.0,Financial Services
ZEEL,107.58,WEAK BUY,66,117.1,101.87,56.7,52.0,49.6,15.2,0.63,-0.42,2.54,15.22,48.2,0.3083,-0.8882,1.1965,5.29,82.7,-9.8,1,70.1,-11.7,58.2,107.84,109.17,110.75,106.26,104.93,Markup,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,2.26,238.0,Media Entertainment & Publication
DALBHARAT,1880.0,WEAK BUY,66,1954.44,1835.33,61.1,49.4,49.0,15.1,1.89,-0.9,4.97,-2.08,37.3,20.8484,17.8911,2.9573,41.36,86.9,-34.4,1,93.0,-24.3,17.5,1888.13,1904.37,1928.73,1863.77,1847.53,Consolidation,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,40.99,53.0,Construction Materials
BHARTIHEXA,1591.2,WEAK BUY,66,1679.16,1538.42,52.3,55.8,67.9,18.7,0.27,-1.51,3.22,-0.22,43.0,11.6448,9.6362,2.0085,48.87,63.4,-33.1,1,53.9,-17.7,12.5,1596.73,1609.47,1627.73,1578.47,1565.73,Consolidation,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,85.65,113.0,Telecommunication
ABREL,1406.3,WEAK BUY,66,1492.42,1354.63,51.5,50.8,61.4,20.2,2.31,-2.71,1.58,-1.08,,5.5744,5.6017,-0.0274,47.85,57.9,-60.5,1,55.2,-28.3,30.4,1419.27,1452.03,1497.77,1373.53,1340.77,Consolidation,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,152.37,18.0,Realty
ASTRAL,1528.5,WEAK BUY,66,1595.93,1488.04,59.0,55.0,52.1,24.6,0.47,-0.23,5.52,1.53,71.2,29.0067,21.8172,7.1895,37.46,50.3,-38.0,1,73.0,-13.4,16.7,1531.83,1542.67,1556.83,1517.67,1506.83,Accumulation,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,6.17,26.0,Capital Goods
LTM,4487.8,WEAK BUY,65,4730.98,4341.89,51.9,58.4,45.1,27.6,1.22,-1.43,7.83,-6.78,25.5,122.0712,161.2768,-39.2056,135.1,0.2,-83.2,1,38.0,-29.3,27.2,4467.53,4520.27,4552.73,4435.07,4382.33,Consolidation,"Supertrend Bull, Rel Strong",None,"Supertrend Bull, Rel Strong",22.0,9.87,165.0,Information Technology
SWIGGY,282.5,WEAK BUY,65,300.56,271.67,55.8,47.5,63.1,18.4,0.54,1.25,5.83,-8.17,,2.6962,3.9044,-1.2083,10.03,31.6,-63.8,1,55.1,-40.4,19.8,281.38,286.47,290.43,277.42,272.33,Consolidation,"Supertrend Bull, Rel Strong",None,"Supertrend Bull, Rel Strong",,13.93,0.0,Consumer Services
CLEAN,825.5,WEAK BUY,65,869.45,799.13,59.9,53.2,43.7,29.5,0.45,-1.1,6.18,2.7,37.7,19.352,14.7652,4.5868,24.42,52.4,-22.9,1,73.2,-33.9,26.6,828.7,837.2,848.9,817.0,808.5,Accumulation,"Supertrend Bull, Rel Strong",None,"Supertrend Bull, Rel Strong",,0.14,72.0,Chemicals
KAYNES,3890.0,WEAK BUY,65,4132.44,3744.54,63.8,48.4,54.4,18.3,0.62,1.97,12.92,-0.44,76.1,104.2394,107.3344,-3.095,134.69,45.1,-17.1,1,72.6,-49.5,29.9,3867.1,3936.2,3982.4,3820.9,3751.8,Consolidation,"Supertrend Bull, Rel Strong",None,"Supertrend Bull, Rel Strong",,19.17,0.0,Capital Goods
CYIENT,892.65,WEAK BUY,65,937.72,865.61,58.4,43.6,19.8,22.5,1.01,-1.15,3.37,-7.95,26.2,8.0416,2.8551,5.1865,25.04,93.0,-32.5,1,89.4,-29.6,19.0,900.0,911.1,929.55,881.55,870.45,Consolidation,"Supertrend Bull, Rel Strong",None,"Supertrend Bull, Rel Strong",,7.53,354.0,Information Technology
PRESTIGE,1631.0,WEAK BUY,65,1718.45,1578.53,54.5,55.6,54.9,13.0,1.6,2.87,1.3,8.43,61.6,-3.6993,-2.6658,-1.0335,48.58,40.7,-22.0,1,67.4,-9.5,49.8,1624.1,1658.2,1685.4,1596.9,1562.8,Consolidation,"Supertrend Bull, StochRSI Reversal",None,"Supertrend Bull, StochRSI Reversal",7.8,105.49,13.0,Realty
JINDALSTEL,1127.8,WEAK BUY,65,1171.51,1101.57,59.5,46.4,63.0,21.9,1.06,0.98,4.63,0.52,42.2,11.2011,8.7749,2.4262,24.28,46.8,-21.8,1,86.1,-13.5,19.8,1127.23,1135.57,1143.33,1119.47,1111.13,Accumulation,"Supertrend Bull, Rel Strong",None,"Supertrend Bull, Rel Strong",,43.61,18.0,Metals & Mining
SUNDARMFIN,4534.5,WATCH,63,-,-,49.9,46.4,55.9,11.9,0.48,0.69,0.04,-4.98,22.5,0.2385,10.1355,-9.897,120.67,18.8,-74.3,1,44.1,-19.2,14.0,4526.23,4566.67,4598.83,4494.07,4453.63,Consolidation,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,409.16,89.0,Financial Services
FSL,276.05,NEUTRAL,63,-,-,50.4,50.7,53.9,16.1,0.16,1.4,4.68,0.91,29.0,0.6909,4.0314,-3.3405,11.69,13.8,-83.6,-1,39.5,-26.0,36.7,274.17,278.33,280.62,271.88,267.72,Accumulation,"StochRSI Reversal, Rel Strong",None,"StochRSI Reversal, Rel Strong",,67.14,202.0,Services
HOMEFIRST,1193.7,WATCH,63,-,-,53.0,53.7,56.9,12.7,1.58,0.53,0.4,6.17,21.6,-1.3803,-1.6119,0.2316,30.27,91.7,-47.6,1,90.4,-12.8,34.2,1199.9,1221.7,1249.7,1171.9,1150.1,Accumulation,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,243.94,44.0,Financial Services
BEL,414.0,NEUTRAL,63,-,-,60.8,49.0,47.2,13.6,1.01,1.12,1.46,-1.04,49.3,1.8779,-0.0972,1.9751,6.69,87.9,-7.4,1,82.3,-12.4,15.3,412.87,417.08,420.17,409.78,405.57,Consolidation,"Supertrend Bull, OBV Confirm",None,"Supertrend Bull, OBV Confirm",,0.27,61.0,Capital Goods
KPRMILL,1151.6,NEUTRAL,61,-,-,62.8,58.5,64.9,23.9,0.82,-0.14,3.53,17.53,43.2,13.5565,4.3656,9.1909,33.61,94.0,-14.0,-1,94.9,-13.5,45.0,1152.27,1166.83,1182.07,1137.03,1122.47,Markup,"OBV Confirm, Rel Strong",None,"OBV Confirm, Rel Strong",,10.46,43.0,Textiles
MUTHOOTFIN,3022.0,NEUTRAL,61,-,-,56.3,37.1,60.3,15.5,1.0,1.75,0.29,-11.02,10.3,-25.9578,-40.8275,14.8698,83.21,72.2,-14.6,-1,79.3,-26.6,17.0,3024.03,3053.07,3084.13,2992.97,2963.93,Consolidation,"Value+Momentum, OBV Confirm",EMA Ribbon Bear,"Value+Momentum, OBV Confirm, EMA Ribbon Bear",31.7,393.56,101.0,Financial Services
